id,allauthors,num_label,page_rank
31573939,Schroeder Megan,26640,0.9999999999997176
31573939,Mwaisaka Jefferson,18762,0.9999999999997176
31573939,Gichangi Peter,7119,0.9999999999997176
26116577,van de Vijver Steven,31836,0.9999999999997176
26116577,Oti Samuel O,23650,0.9999999999997176
26116577,Egondi Thaddaeus,5666,0.9999999999997176
26116577,Kyobutungi Catherine,13129,0.9999999999997176
27764092,Mabeya Hillary,14342,0.9999999999997176
26584484,Kihara Jimmy H,11523,0.9999999999997176
25025376,Odee David,21654,0.9999999999997176
25025376,Mwaura Lucy,19080,0.9999999999997176
25025376,Omondi William,22905,0.9999999999997176
25025376,Angaine Peter,1188,0.9999999999997176
25025376,Machua Joseph,14487,0.9999999999997176
25025376,Muchugi Alice,17342,0.9999999999997176
25025376,Kindt Roeland,11834,0.9999999999997176
25025376,Jamnadass Ramni,9527,0.9999999999997176
28575370,Deloria Knoll Maria,5071,0.9999999999997176
28575370,Fu Wei,6580,0.9999999999997176
28575370,Shi Qiyuan,27069,0.9999999999997176
28575370,Prosperi Christine,25034,0.9999999999997176
28575370,Wu Zhenke,31192,0.9999999999997176
28575370,Hammitt Laura L,8189,0.9999999999997176
28575370,Feikin Daniel R,6183,0.9999999999997176
28575370,Scott J Anthony G,26707,0.9999999999997176
28575370,Murdoch David R,18014,0.9999999999997176
28575370,Madhi Shabir A,14547,0.9999999999997176
28575370,Thea Donald M,28582,0.9999999999997176
28575370,Brooks W Abdullah,3156,0.9999999999997176
28575370,Kotloff Karen L,12735,0.9999999999997176
28575370,Li Mengying,13758,0.9999999999997176
28575370,Park Daniel E,24311,0.9999999999997176
28575370,Lin Wenyi,13873,0.9999999999997176
28575370,Levine Orin S,13713,0.9999999999997176
28575370,O'Brien Katherine L,21289,0.9999999999997176
28575370,Zeger Scott L,31515,0.9999999999997176
23975495,Barasa Jack,1958,0.9999999999997176
23975495,Nthumba Peter M,20852,0.9999999999997176
23975495,Bird Peter,2607,0.9999999999997176
17853168,Luchters Stanley,14167,0.9999999999997176
17853168,Chersich Matthew F,4060,0.9999999999997176
17853168,Jao Irene,9554,0.9999999999997176
17853168,Schroth Anouk,26644,0.9999999999997176
17853168,Chidagaya Swaleh,4131,0.9999999999997176
17853168,Mandaliya Kishor,15094,0.9999999999997176
17853168,Temmerman Marleen,28492,0.9999999999997176
24016453,Muriuki Beatrice Mukami,18098,0.9999999999997176
24016453,Gicheru Michael Muita,7131,0.9999999999997176
24016453,Wachira Dorcas,29556,0.9999999999997176
24016453,Nyamache Anthony Kebira,20988,0.9999999999997176
24016453,Khamadi Samoel Ashimosi,11248,0.9999999999997176
30917117,Mumma Jane,17812,0.9999999999997176
30027750,Winter Samantha,31022,0.9999999999997176
30027750,Barchi Francis,1988,0.9999999999997176
30027750,Dzombo Millicent Ningoma,5571,0.9999999999997176
30027132,Mwachiro Michael M,18733,0.9999999999997176
30027132,Parker Robert K,24344,0.9999999999997176
30027132,Chepkwony Robert,4036,0.9999999999997176
30027132,Burgert Stephen L,3355,0.9999999999997176
30027132,White Russell E,30819,0.9999999999997176
31819062,Sumner Kelsey M,28136,0.9999999999997176
31819062,Obala Andrew A,21341,0.9999999999997176
31819062,Mangeni Judith N,15132,0.9999999999997176
26405286,Chaisson Richard,3766,0.9999999999997176
26405286,Chesire Lucy,4100,0.9999999999997176
26405286,Go Un-Yeong,7511,0.9999999999997176
26405286,Horsburgh C Robert,8870,0.9999999999997176
26405286,LoBue Philip,13984,0.9999999999997176
26405286,Mukadi Ya Diul,17620,0.9999999999997176
26405286,Rotz Lisa,25961,0.9999999999997176
26405286,Sterling Timothy R,27925,0.9999999999997176
26405286,Varma Jay K,29336,0.9999999999997176
23057299,Ng'ang'a R N,19961,0.9999999999997176
23057299,Masiga M A,15464,0.9999999999997176
23057299,Maina S W,14785,0.9999999999997176
24778358,Mishanina Ekaterina,16709,0.9999999999997176
24778358,Rogozinska Ewelina,25779,0.9999999999997176
24778358,Thatthi Tej,28581,0.9999999999997176
24778358,Uddin-Khan Rehan,29163,0.9999999999997176
24778358,Khan Khalid S,11269,0.9999999999997176
24778358,Meads Catherine,16253,0.9999999999997176
22307983,Busarla Satya Vara Prasad,3415,0.9999999999997176
22307983,Sadruddin Feroz Allibhoy,26165,0.9999999999997176
22307983,Sohani Aliyah R,27620,0.9999999999997176
15626054,Othieno-Abinya N A,23634,0.9999999999997176
15626054,Abwao H O,224,0.9999999999997176
15626054,Maina J M D,14743,0.9999999999997176
15626054,Nyabola L O,20902,0.9999999999997176
15626054,Opiyo A,23358,0.9999999999997176
15626054,Njuguna E,20676,0.9999999999997176
15626054,Ndege P,19539,0.9999999999997176
15626054,Musibi A,18240,0.9999999999997176
18268090,Polhemus Mark E,24859,0.9999999999997176
18268090,Remich Shon,25464,0.9999999999997176
18268090,Ogutu Bernhards,22098,0.9999999999997176
18268090,Waitumbi John,29760,0.9999999999997176
18268090,Lievens Marc,13815,0.9999999999997176
18268090,Ballou W Ripley,1888,0.9999999999997176
18268090,Heppner D Gray,8565,0.9999999999997176
26203206,Pastakia Sonak D,24373,0.9999999999997176
26203206,Cheng Stephanie Y,4006,0.9999999999997176
26203206,Kirui Nicholas K,12177,0.9999999999997176
26203206,Kamano Jemima H,10252,0.9999999999997176
9355131,Marsh K,15320,0.9999999999997176
9355131,Snow R W,27600,0.9999999999997176
17124529,Withers Mark R,31039,0.9999999999997176
17124529,McKinney Denise,16181,0.9999999999997176
17124529,Ogutu Bernhards R,22099,0.9999999999997176
17124529,Waitumbi John N,29761,0.9999999999997176
17124529,Milman Jessica B,16620,0.9999999999997176
17124529,Apollo Odika J,1288,0.9999999999997176
17124529,Allen Otieno G,850,0.9999999999997176
17124529,Tucker Kathryn,29065,0.9999999999997176
17124529,Soisson Lorraine A,27632,0.9999999999997176
17124529,Diggs Carter,5237,0.9999999999997176
17124529,Leach Amanda,13503,0.9999999999997176
17124529,Wittes Janet,31048,0.9999999999997176
17124529,Dubovsky Filip,5458,0.9999999999997176
17124529,Stewart V Ann,27964,0.9999999999997176
17124529,Remich Shon A,25465,0.9999999999997176
17124529,Cohen Joe,4411,0.9999999999997176
17124529,Ballou W Ripley,1888,0.9999999999997176
17124529,Holland Carolyn A,8780,0.9999999999997176
17124529,Lyon Jeffrey A,14305,0.9999999999997176
17124529,Angov Evelina,1206,0.9999999999997176
17124529,Stoute José A,28012,0.9999999999997176
17124529,Martin Samuel K,15371,0.9999999999997176
17124529,Heppner D Gray,8565,0.9999999999997176
22838649,Wafula Francis N,29617,0.9999999999997176
22838649,Miriti Eric M,16687,0.9999999999997176
22838649,Goodman Catherine A,7630,0.9999999999997176
31084819,Omoni Grace,22911,0.9999999999997176
31084819,Wakasiaka Sabina,29775,0.9999999999997176
25928881,Mackelprang Romel D,14506,0.9999999999997176
25928881,Scoville Caitlin Wright,26728,0.9999999999997176
25928881,Cohen Craig R,4407,0.9999999999997176
25928881,Ondondo Raphael Omusebe,23043,0.9999999999997176
25928881,Bigham Abigail W,2548,0.9999999999997176
25928881,Celum Connie,3727,0.9999999999997176
25928881,Campbell Mary S,3570,0.9999999999997176
25928881,Essex Max,5962,0.9999999999997176
25928881,Wald Anna,29810,0.9999999999997176
25928881,Kiarie James,11369,0.9999999999997176
25928881,Ronald Allan,25818,0.9999999999997176
25928881,Gray Glenda,7768,0.9999999999997176
25928881,Lingappa Jairam R,13907,0.9999999999997176
30975813,Raballah Evans,25144,0.9999999999997176
10773113,Hill A G,8654,0.9999999999997176
30478006,Campbell Zoë A,3575,0.9999999999997176
30478006,Otieno Linus,23755,0.9999999999997176
30478006,Marsh Thomas L,15325,0.9999999999997176
30478006,Palmer Guy H,24239,0.9999999999997176
19863784,Ndetei David M,19594,0.9999999999997176
19863784,Khasakhala Lincoln I,11297,0.9999999999997176
19863784,Mutiso Victoria N,18532,0.9999999999997176
19863784,Mbwayo Anne W,16037,0.9999999999997176
31660376,Emukule Gideon O,5854,0.9999999999997176
31660376,Otiato Fredrick,23656,0.9999999999997176
31660376,Nyawanda Bryan O,21171,0.9999999999997176
31660376,Otieno Nancy A,23768,0.9999999999997176
31660376,Ochieng Caroline A,21507,0.9999999999997176
31660376,Ndegwa Linus K,19556,0.9999999999997176
31660376,Muturi Peter,18666,0.9999999999997176
31660376,Bigogo Godfrey,2549,0.9999999999997176
31660376,Verani Jennifer R,29375,0.9999999999997176
31660376,Muthoka Philip M,18450,0.9999999999997176
31660376,Hunsperger Elizabeth,9037,0.9999999999997176
31660376,Chaves Sandra S,3880,0.9999999999997176
15622936,Ayaya S O,1646,0.9999999999997176
15622936,Esamai F O,5920,0.9999999999997176
15622936,Rotich J,25950,0.9999999999997176
15622936,Olwambula A R,22674,0.9999999999997176
16615844,Mbagaya Grace M,15757,0.9999999999997176
16615844,Odhiambo Mark O,21763,0.9999999999997176
16615844,Oniang'o Ruth K,23145,0.9999999999997176
27327228,Kitua Morris,12287,0.9999999999997176
27327228,Davis Mike,4934,0.9999999999997176
27327228,Colvett Jackson,4483,0.9999999999997176
27327228,Mwachiro Michael,18732,0.9999999999997176
27327228,Qayyum Rehan,25087,0.9999999999997176
28785230,Randall Ashley K,25276,0.9999999999997176
28785230,Hilpert Peter,8676,0.9999999999997176
28785230,Bettache Karim,2468,0.9999999999997176
28785230,Hamamura Takeshi,8151,0.9999999999997176
28785230,Kimamo Charles O,11666,0.9999999999997176
28785230,Stoyanova Stanislava,28017,0.9999999999997176
30761177,Gowda Manje,7711,0.9999999999997176
30761177,Makumbi Dan,14945,0.9999999999997176
30761177,Olsen Michael S,22624,0.9999999999997176
30761177,Prasanna Boddupalli M,24965,0.9999999999997176
15117127,Pamba Allan,24253,0.9999999999997176
15117127,Maitland Kathryn,14836,0.9999999999997176
30167034,Ogendo Allan,21989,0.9999999999997176
30167034,Obonyo Mark,21426,0.9999999999997176
30167034,Bitek Austine,2647,0.9999999999997176
30167034,Mbugua Amos,15911,0.9999999999997176
30167034,Thumbi Samuel Mwangi,28733,0.9999999999997176
26347221,Wasonga Caroline,30440,0.9999999999997176
26347221,Rumberia Cecilia,26045,0.9999999999997176
26347221,Michuki George,16500,0.9999999999997176
26347221,Kimotho James,11800,0.9999999999997176
26347221,Ongus Juliette R,23132,0.9999999999997176
26347221,Sang Rosemary,26381,0.9999999999997176
26347221,Musila Lillian,18247,0.9999999999997176
27472916,Amo-Adjei Joshua,1010,0.9999999999997176
31190634,Olayo Bernard,22535,0.9999999999997176
31190634,Kirigia Caroline Kendi,12116,0.9999999999997176
31190634,Oliwa Jacquie Narotso,22580,0.9999999999997176
31190634,Agai Odero Nicholas,459,0.9999999999997176
31190634,Morris Marilyn,17106,0.9999999999997176
31190634,Benckert Megan,2330,0.9999999999997176
31190634,Adudans Steve,423,0.9999999999997176
31190634,Murila Florence,18069,0.9999999999997176
31190634,Wilson Patrick T,30983,0.9999999999997176
26297748,Jao Irene,9554,0.9999999999997176
26297748,Kombe Francis,12575,0.9999999999997176
26297748,Mwalukore Salim,18793,0.9999999999997176
28529048,Zeh Clement,31517,0.9999999999997176
28529048,Rose Charles E,25876,0.9999999999997176
28529048,Inzaule Seth,9280,0.9999999999997176
28529048,Desai Mitesh A,5137,0.9999999999997176
28529048,Otieno Fredrick,23718,0.9999999999997176
28529048,Humwa Felix,9027,0.9999999999997176
28529048,Akoth Benta,689,0.9999999999997176
28529048,Omolo Paul,22847,0.9999999999997176
28529048,Chen Robert T,3982,0.9999999999997176
28529048,Kebede Yenew,11022,0.9999999999997176
28529048,Samandari Taraz,26263,0.9999999999997176
12363063,van Eijk Anna M,31789,0.9999999999997176
12363063,Ayisi John G,1680,0.9999999999997176
12363063,Ter Kuile Feiko O,28518,0.9999999999997176
12363063,Misore Ambrose O,16720,0.9999999999997176
12363063,Otieno Juliana A,23748,0.9999999999997176
12363063,Kolczak Margarette S,12555,0.9999999999997176
12363063,Kager Piet A,10055,0.9999999999997176
12363063,Steketee Richard W,27906,0.9999999999997176
12363063,Nahlen Bernard L,19312,0.9999999999997176
29258549,Kimani-Murage Elizabeth W,11738,0.9999999999997176
29258549,Wekesah Frederick Murunga,30643,0.9999999999997176
29258549,Wanjohi Milka,30262,0.9999999999997176
29258549,Muhia Nelson,17509,0.9999999999997176
29258549,Muriuki Peter,18116,0.9999999999997176
29258549,Egondi Thaddaeus,5666,0.9999999999997176
29258549,Kyobutungi Catherine,13129,0.9999999999997176
29258549,Ezeh Alex C,6046,0.9999999999997176
29258549,McGarvey Stephen T,16144,0.9999999999997176
29258549,Musoke Rachel N,18280,0.9999999999997176
31109881,Ahmed Saifuddin,574,0.9999999999997176
31109881,Choi Yoonjoung,4211,0.9999999999997176
31109881,Rimon Jose G,25610,0.9999999999997176
31109881,Gichangi Peter,7119,0.9999999999997176
31109881,Anglewicz Philip,1205,0.9999999999997176
31109881,Radloff Scott,25166,0.9999999999997176
31109881,Tsui Amy,29053,0.9999999999997176
15991707,Maichomo M W,14692,0.9999999999997176
15991707,Ndungú J M,19759,0.9999999999997176
15991707,Ngare P M,20043,0.9999999999997176
15991707,Ole-Mapenay I M,22541,0.9999999999997176
29045429,Oluoch George O,22659,0.9999999999997176
29045429,Kalya Stephen,10226,0.9999999999997176
29045429,Ozwara Hastings,24189,0.9999999999997176
25143342,Holding Penny,8770,0.9999999999997176
25143342,Njenga Jane,20460,0.9999999999997176
25143342,Mwangi Alice,18851,0.9999999999997176
31637308,Larson Bruce A,13406,0.9999999999997176
31637308,Halim Nafisa,8117,0.9999999999997176
31637308,Tsikhutsu Isaac,29045,0.9999999999997176
31637308,Bii Margaret,2560,0.9999999999997176
31637308,Coakley Peter,4376,0.9999999999997176
31637308,Rockers Peter C,25723,0.9999999999997176
31676401,Matasyoh Josphat,15540,0.9999999999997176
28613986,Tilahun Getachew Teshome,28779,0.9999999999997176
28613986,Malonza David,15039,0.9999999999997176
24095852,Guallar Eliseo,7883,0.9999999999997176
31380219,Galiè A,6750,0.9999999999997176
26852437,Ekaru H,5702,0.9999999999997176
26852437,Mbarak N,15780,0.9999999999997176
26852437,Shurie S,27180,0.9999999999997176
26852437,Kosgei E,12689,0.9999999999997176
26852437,Oyungu E,24177,0.9999999999997176
26852437,Kwena A,13082,0.9999999999997176
31177481,Ndetei David,19593,0.9999999999997176
31177481,Mutiso Victoria,18531,0.9999999999997176
31177481,Musyimi Christine,18304,0.9999999999997176
31177481,Musau Abednego,18212,0.9999999999997176
31177481,Tele Albert,28481,0.9999999999997176
31177481,Gitonga Isaiah,7441,0.9999999999997176
26846726,Osier Faith H,23562,0.9999999999997176
1692650,Williams D J,30903,0.9999999999997176
1692650,Newson J,19894,0.9999999999997176
1692650,Naessens J,19284,0.9999999999997176
27820953,Gichangi Michael,7114,0.9999999999997176
31842995,Djikeng Appolinaire,5300,0.9999999999997176
31842995,Odongo David O,21824,0.9999999999997176
1644045,Ndaguatha P L,19500,0.9999999999997176
29776410,Kababu Margaret,9944,0.9999999999997176
29776410,Sakwa Eric,26222,0.9999999999997176
29776410,Karuga Robinson,10788,0.9999999999997176
29776410,Ikahu Annrita,9171,0.9999999999997176
29776410,Njeri Inviolata,20484,0.9999999999997176
29776410,Kyongo Jordan,13137,0.9999999999997176
29776410,Khamali Catherine,11252,0.9999999999997176
29776410,Mukoma Wanjiru,17659,0.9999999999997176
29744286,Kumar Manasi,12901,0.9999999999997176
29744286,Huang Keng-Yen,8953,0.9999999999997176
29744286,Othieno Caleb,23629,0.9999999999997176
29744286,Wamalwa Dalton,29925,0.9999999999997176
29744286,Madeghe Beatrice,14542,0.9999999999997176
29744286,Osok Judith,23581,0.9999999999997176
29744286,Kahonge Simon Njuguna,10120,0.9999999999997176
29744286,Nato Joyce,19469,0.9999999999997176
29744286,McKay Mary McKernon,16171,0.9999999999997176
18154198,Ngugi P M,20213,0.9999999999997176
18154198,Saula P W,26473,0.9999999999997176
30283498,Islam Md-Sajedul,9376,0.9999999999997176
30283498,Callicott Kenneth A,3545,0.9999999999997176
30283498,Mutegi Charity,18374,0.9999999999997176
30283498,Cotty Peter J,4602,0.9999999999997176
15463309,Perry B D,24594,0.9999999999997176
15463309,Lessard P,13674,0.9999999999997176
15463309,Norval R A,20814,0.9999999999997176
15463309,Kundert K,12920,0.9999999999997176
15463309,Kruska R,12854,0.9999999999997176
30680162,Akenga Teresa Ayuko,645,0.9999999999997176
21375746,Ochako Rhoune,21480,0.9999999999997176
21375746,Ulwodi Dunstone,29179,0.9999999999997176
21375746,Njagi Purity,20418,0.9999999999997176
21375746,Kimetu Steven,11775,0.9999999999997176
21375746,Onyango Aggrey,23203,0.9999999999997176
9203313,Musani S K,18207,0.9999999999997176
9203313,Mayer M,15719,0.9999999999997176
17089495,Kiulia N M,12302,0.9999999999997176
17089495,Peenze I,24501,0.9999999999997176
17089495,Dewar J,5161,0.9999999999997176
17089495,Nyachieo A,20910,0.9999999999997176
17089495,Galo M,6765,0.9999999999997176
17089495,Omolo E,22833,0.9999999999997176
17089495,Steele A D,27864,0.9999999999997176
17089495,Mwenda J M,19100,0.9999999999997176
26034383,Ngo Nicole S,20138,0.9999999999997176
26034383,Gatari Michael,6852,0.9999999999997176
26034383,Yan Beizhan,31278,0.9999999999997176
26034383,Chillrud Steven N,4148,0.9999999999997176
26034383,Bouhamam Kheira,2936,0.9999999999997176
26034383,Kinneym Patrick L,11889,0.9999999999997176
27756241,Amukoye Evans,1058,0.9999999999997176
27756241,Kariuki Samuel,10755,0.9999999999997176
26866104,Yuko-Jowi C,31456,0.9999999999997176
26866104,Okello C A,22261,0.9999999999997176
30198452,Sonye George O,27702,0.9999999999997176
30198452,Awuor Beatrice,1630,0.9999999999997176
30198452,Kongere James O,12608,0.9999999999997176
30198452,Munga Stephen,17865,0.9999999999997176
30198452,Larson Peter S,13412,0.9999999999997176
24865675,Wanyiri Jane W,30296,0.9999999999997176
24865675,Kanyi Henry,10526,0.9999999999997176
24865675,Maina Samuel,14786,0.9999999999997176
24865675,Wang David E,30091,0.9999999999997176
24865675,Steen Aaron,27872,0.9999999999997176
24865675,Ngugi Paul,20214,0.9999999999997176
24865675,Kamau Timothy,10328,0.9999999999997176
24865675,Waithera Tabitha,29755,0.9999999999997176
24865675,O'Connor Roberta,21301,0.9999999999997176
24865675,Gachuhi Kimani,6662,0.9999999999997176
24865675,Wamae Claire N,29902,0.9999999999997176
24865675,Mwamburi Mkaya,18809,0.9999999999997176
24865675,Ward Honorine D,30346,0.9999999999997176
31872774,Parkar Fasahat,24332,0.9999999999997176
31872774,Njue Alice Wanjiku,20658,0.9999999999997176
31872774,Omolo Josiah Ouma,22841,0.9999999999997176
8940984,English M,5871,0.9999999999997176
8940984,Waruiru C,30412,0.9999999999997176
8940984,Amukoye E,1056,0.9999999999997176
8940984,Murphy S,18143,0.9999999999997176
8940984,Crawley J,4670,0.9999999999997176
8940984,Mwangi I,18887,0.9999999999997176
8940984,Peshu N,24610,0.9999999999997176
8940984,Marsh K,15320,0.9999999999997176
28589633,Campos Fernando A,3578,0.9999999999997176
28589633,Altmann Jeanne,895,0.9999999999997176
28589633,Brockman Diane K,3125,0.9999999999997176
28589633,Cords Marina,4561,0.9999999999997176
28589633,Stoinski Tara S,27989,0.9999999999997176
28589633,Strier Karen B,28035,0.9999999999997176
28416560,Amonje Onguko David,1029,0.9999999999997176
28416560,Gant Martina,6791,0.9999999999997176
30364345,McConnell Margaret,16092,0.9999999999997176
30364345,Rothschild Claire Watt,25941,0.9999999999997176
30364345,Ettenger Allison,5995,0.9999999999997176
30364345,Muigai Faith,17553,0.9999999999997176
30364345,Cohen Jessica,4409,0.9999999999997176
26381877,Bonizzoni Mariangela,2836,0.9999999999997176
26381877,Ochomo Eric,21611,0.9999999999997176
26381877,Dunn William Augustine,5521,0.9999999999997176
26381877,Britton Monica,3116,0.9999999999997176
26381877,Afrane Yaw,446,0.9999999999997176
26381877,Zhou Guofa,31589,0.9999999999997176
26381877,Hartsel Joshua,8350,0.9999999999997176
26381877,Lee Ming-Chieh,13563,0.9999999999997176
26381877,Xu Jiabao,31235,0.9999999999997176
26381877,Githeko Andrew,7367,0.9999999999997176
26381877,Fass Joseph,6132,0.9999999999997176
26381877,Yan Guiyun,31281,0.9999999999997176
20162056,Kareru P G,10655,0.9999999999997176
20162056,Keriko J M,11172,0.9999999999997176
20162056,Gachanja A N,6629,0.9999999999997176
20162056,Kenji G M,11135,0.9999999999997176
9170288,Oketch-Rabah H A,22310,0.9999999999997176
9170288,Lemmich E,13629,0.9999999999997176
9170288,Dossaji S F,5380,0.9999999999997176
9170288,Theander T G,28584,0.9999999999997176
9170288,Olsen C E,22615,0.9999999999997176
9170288,Cornett C,4574,0.9999999999997176
9170288,Kharazmi A,11288,0.9999999999997176
9170288,Christensen S B,4239,0.9999999999997176
28573721,Isbell Lynne A,9361,0.9999999999997176
28573721,Bidner Laura R,2532,0.9999999999997176
28573721,Crofoot Margaret C,4686,0.9999999999997176
28573721,Farine Damien R,6114,0.9999999999997176
11471107,Mwinzi P N,19157,0.9999999999997176
11471107,Karanja D M,10593,0.9999999999997176
11471107,Colley D G,4457,0.9999999999997176
11471107,Orago A S,23409,0.9999999999997176
11471107,Secor W E,26750,0.9999999999997176
26740838,Peterson Kristin,24641,0.9999999999997176
26740838,Kombe Frances,12574,0.9999999999997176
26617992,Nthiwa Daniel Mutiso,20849,0.9999999999997176
26617992,Odongo David O,21824,0.9999999999997176
26617992,Ochanda Horace,21484,0.9999999999997176
26617992,Khamadi Samoel,11246,0.9999999999997176
26617992,Gichimu Bernard M,7135,0.9999999999997176
29128910,Barnea Eytan R,2016,0.9999999999997176
29128910,Nyachieo Atunga,20911,0.9999999999997176
29128910,Kim S Samuel,11651,0.9999999999997176
29464118,Nebert Mchidi Kiguhe,19784,0.9999999999997176
29464118,Agina B M Okello,496,0.9999999999997176
29464118,Andre Yitambe,1171,0.9999999999997176
31615537,Aricha S A,1319,0.9999999999997176
31615537,Kingwara L,11884,0.9999999999997176
31615537,Mwirigi N W,19168,0.9999999999997176
31615537,Chaba L,3744,0.9999999999997176
31615537,Kiptai T,12060,0.9999999999997176
31615537,Wahogo J,29676,0.9999999999997176
31615537,Otwabe J S,23859,0.9999999999997176
31615537,Onyango P O,23274,0.9999999999997176
31615537,Karanja M,10615,0.9999999999997176
31615537,Ayieko C,1665,0.9999999999997176
31615537,Matu S W,15675,0.9999999999997176
30485533,McClanahan Tim R,16080,0.9999999999997176
30485533,Abunge Caroline A,195,0.9999999999997176
10685315,Kirigia J M,12120,0.9999999999997176
10685315,Muthuri L H,18475,0.9999999999997176
26638145,Salmen Charles R,26252,0.9999999999997176
26638145,Hickey Matthew D,8628,0.9999999999997176
26638145,Fiorella Kathryn J,6307,0.9999999999997176
26638145,Omollo Dan,22813,0.9999999999997176
26638145,Ouma Gor,23903,0.9999999999997176
26638145,Zoughbie Daniel,31653,0.9999999999997176
26638145,Salmen Marcus R,26253,0.9999999999997176
26638145,Magerenge Richard,14611,0.9999999999997176
26638145,Tessler Robert,28538,0.9999999999997176
26638145,Campbell Harold,3564,0.9999999999997176
26638145,Geng Elvin,6996,0.9999999999997176
26638145,Gandhi Monica,6779,0.9999999999997176
26638145,Bukusi Elizabeth A,3313,0.9999999999997176
26638145,Cohen Craig R,4407,0.9999999999997176
24472156,Ogutu Bernhards R,22099,0.9999999999997176
24472156,Onyango Kevin O,23261,0.9999999999997176
24472156,Koskei Nelly,12716,0.9999999999997176
24472156,Omondi Edgar K,22867,0.9999999999997176
24472156,Ongecha John M,23100,0.9999999999997176
24472156,Otieno Godfrey A,23732,0.9999999999997176
24472156,Obonyo Charles,21419,0.9999999999997176
24472156,Otieno Lucas,23756,0.9999999999997176
24472156,Eyase Fredrick,6038,0.9999999999997176
24472156,Johnson Jacob D,9721,0.9999999999997176
24472156,Omollo Raymond,22826,0.9999999999997176
24472156,Perkins Douglas J,24577,0.9999999999997176
24472156,Akhwale Willis,654,0.9999999999997176
24472156,Juma Elizabeth,9867,0.9999999999997176
29051441,Okaru Alex O,22241,0.9999999999997176
28282249,Micheni Murugi,16496,0.9999999999997176
28282249,Kombo Bernadette K,12591,0.9999999999997176
28282249,Simoni Jane M,27332,0.9999999999997176
28282249,Operario Don,23343,0.9999999999997176
28282249,van der Elst Elise M,31849,0.9999999999997176
28282249,Mugo Peter,17470,0.9999999999997176
28282249,Kanungi Jennifer,10509,0.9999999999997176
28282249,Sanders Eduard J,26334,0.9999999999997176
28282249,Graham Susan M,7742,0.9999999999997176
24565019,Angwenyi Vibian,1210,0.9999999999997176
24565019,Kamuya Dorcas,10403,0.9999999999997176
24565019,Mwachiro Dorothy,18727,0.9999999999997176
24565019,Kalama Betty,10190,0.9999999999997176
24565019,Marsh Vicki,15328,0.9999999999997176
24565019,Njuguna Patricia,20708,0.9999999999997176
24565019,Molyneux Sassy,16955,0.9999999999997176
30565091,Park Woncheoul,24330,0.9999999999997176
30565091,Srikanth Krishnamoorthy,27784,0.9999999999997176
30565091,Kemp Steve,11109,0.9999999999997176
30565091,Kim Jun-Mo,11642,0.9999999999997176
30565091,Lim Dajeong,13844,0.9999999999997176
30565091,Park Jong-Eun,24319,0.9999999999997176
23452547,Kangwana Beth P,10483,0.9999999999997176
23452547,Kedenge Sarah V,11028,0.9999999999997176
23452547,Noor Abdisalan M,20784,0.9999999999997176
23452547,Alegana Victor A,775,0.9999999999997176
23452547,Nyandigisi Andrew J,21085,0.9999999999997176
23452547,Pandit Jayesh,24270,0.9999999999997176
23452547,Fegan Greg W,6172,0.9999999999997176
23452547,Todd Jim E,28830,0.9999999999997176
23452547,Snow Robert W,27602,0.9999999999997176
23452547,Goodman Catherine A,7630,0.9999999999997176
25781093,Martins Dino J,15385,0.9999999999997176
25706652,Sawe Fredrick K,26494,0.9999999999997176
25706652,Obiero Eunice,21375,0.9999999999997176
25706652,Yegon Peter,31347,0.9999999999997176
25706652,Langat Rither C,13361,0.9999999999997176
25706652,Aoko Appolonia,1274,0.9999999999997176
25706652,Tarus Jemutai,28397,0.9999999999997176
25706652,Kiptoo Ignatius,12065,0.9999999999997176
25706652,Langat Raphael K,13359,0.9999999999997176
25706652,Maswai Jonah,15525,0.9999999999997176
25706652,Bii Margaret,2560,0.9999999999997176
25706652,Khamadi Samoel,11246,0.9999999999997176
25706652,Shikuku Kibet P,27096,0.9999999999997176
25706652,Sinei Samuel,27370,0.9999999999997176
25706652,Shaffer Douglas N,26894,0.9999999999997176
17892196,Oyungu E,24177,0.9999999999997176
17892196,Kioy P G,11996,0.9999999999997176
17892196,Patel N B,24397,0.9999999999997176
26699480,Muthamia Zachary K,18412,0.9999999999997176
31413411,Nyangena Isaac,21114,0.9999999999997176
31413411,Owino Willis,24034,0.9999999999997176
31413411,Ambuko Jane,970,0.9999999999997176
31413411,Imathiu Samuel,9212,0.9999999999997176
24197941,Seki M,26797,0.9999999999997176
24197941,Christ R,4234,0.9999999999997176
28533829,Kaur Loyal Poonamjeet,10948,0.9999999999997176
28533829,Munyiri Nderitu Joseph,17960,0.9999999999997176
28533829,Dismus Wekesa Vincent,5283,0.9999999999997176
7916581,Kemp S J,11106,0.9999999999997176
7916581,Maillard J C,14698,0.9999999999997176
7916581,Teale A J,28459,0.9999999999997176
2650460,Olobo J O,22586,0.9999999999997176
2650460,Black S J,2677,0.9999999999997176
30153540,Barreiro Gonzalo,2041,0.9999999999997176
30153540,Mellin-Olsen Jannicke,16329,0.9999999999997176
30153540,Litswa Louis,13932,0.9999999999997176
30157702,Odero Isdora,21703,0.9999999999997176
30157702,Ondeng'e Ken,23004,0.9999999999997176
30157702,Mudhune Victor,17359,0.9999999999997176
30157702,Okola Phoebe,22359,0.9999999999997176
30157702,Oruko Jecinter,23507,0.9999999999997176
30157702,Otieno George,23728,0.9999999999997176
