Id,Degree,Indegree,outDegree
22608,2,2,0
4286,2,2,0
27089,2,2,0
1288,2,2,0
21252,2,2,0
1271,2,2,0
23174,2,2,0
31620,2,2,0
16289,2,2,0
21423,2,2,0
16443,2,2,0
16072,2,2,0
12190,2,2,0
15287,2,2,0
10430,2,2,0
31483,2,2,0
2242,2,2,0
17539,2,2,0
31779,2,2,0
18123,2,2,0
14948,2,2,0
1134,2,2,0
13740,2,2,0
14919,2,2,0
29159,2,2,0
4555,2,2,0
24453,2,2,0
26385,2,2,0
30631,2,2,0
23378,2,2,0
24094,2,2,0
18686,2,2,0
6430,2,2,0
13533,2,2,0
20351,2,2,0
19649,2,2,0
14975,2,2,0
20944,2,2,0
20761,2,2,0
3560,2,2,0
27735,2,2,0
7129,2,2,0
22974,2,2,0
13432,2,2,0
7361,2,2,0
4093,2,2,0
24431,2,2,0
9056,2,2,0
16804,2,2,0
27331,2,2,0
3871,2,2,0
21526,2,2,0
29339,2,2,0
3788,2,2,0
5251,2,2,0
13622,2,2,0
18737,2,2,0
14922,2,2,0
15704,2,2,0
4664,2,2,0
9256,2,2,0
14728,2,2,0
6680,2,2,0
9351,2,2,0
23062,2,2,0
22050,2,2,0
29166,2,2,0
19908,2,2,0
22653,2,2,0
24520,2,2,0
11779,2,2,0
6224,2,2,0
10115,2,2,0
14053,2,2,0
13155,2,2,0
19561,2,2,0
25319,2,2,0
10091,2,2,0
25205,2,2,0
29617,2,2,0
2745,2,2,0
28544,2,2,0
25444,2,2,0
26545,2,2,0
7496,2,2,0
5246,2,2,0
4944,2,2,0
12441,2,2,0
26319,2,2,0
18780,2,2,0
27577,2,2,0
10491,2,2,0
8469,2,2,0
6049,2,2,0
17000,2,2,0
30430,2,2,0
20003,2,2,0
1540,2,2,0
18035,2,2,0
22640,2,2,0
5974,2,2,0
7741,2,2,0
30319,2,2,0
2516,2,2,0
13809,2,2,0
30944,2,2,0
14179,2,2,0
22206,2,2,0
27864,2,2,0
16028,2,2,0
6557,2,2,0
22737,2,2,0
21128,2,2,0
7348,2,2,0
23182,2,2,0
30668,2,2,0
29358,2,2,0
21852,2,2,0
24589,2,2,0
31357,2,2,0
26011,2,2,0
23372,2,2,0
3159,2,2,0
17531,2,2,0
8309,2,2,0
1698,2,2,0
30302,2,2,0
3061,2,2,0
21333,2,2,0
4537,2,2,0
10054,2,2,0
16574,2,2,0
29649,2,2,0
25156,2,2,0
30774,2,2,0
13093,2,2,0
5927,2,2,0
22046,2,2,0
10845,2,2,0
6651,2,2,0
26245,2,2,0
185,2,2,0
3718,2,2,0
10922,2,2,0
14903,2,2,0
28708,2,2,0
20332,2,2,0
9829,2,2,0
8692,2,2,0
4973,2,2,0
25564,2,2,0
26625,2,2,0
26434,2,2,0
28460,2,2,0
18770,2,2,0
17674,2,2,0
23380,2,2,0
19148,2,2,0
6294,2,2,0
11692,2,2,0
16148,2,2,0
22365,2,2,0
21104,2,2,0
12956,2,2,0
12110,2,2,0
23522,2,2,0
2952,2,2,0
6086,2,2,0
21467,2,2,0
4935,2,2,0
10772,2,2,0
12044,2,2,0
26044,2,2,0
230,2,2,0
15562,2,2,0
25876,2,2,0
14992,2,2,0
8185,2,2,0
3995,2,2,0
10189,2,2,0
13465,2,2,0
16223,2,2,0
30822,2,2,0
7690,2,2,0
18241,2,2,0
22959,2,2,0
4885,2,2,0
2599,2,2,0
17072,2,2,0
28083,2,2,0
1976,2,2,0
19464,2,2,0
18031,2,2,0
201,2,2,0
20282,2,2,0
3295,2,2,0
24938,2,2,0
3816,2,2,0
21523,2,2,0
24064,2,2,0
16376,2,2,0
12092,2,2,0
15934,2,2,0
4627,2,2,0
1942,2,2,0
27771,2,2,0
17861,2,2,0
31114,2,2,0
6611,2,2,0
4099,2,2,0
2687,2,2,0
10062,2,2,0
27251,2,2,0
177,2,2,0
19092,2,2,0
19508,2,2,0
17391,2,2,0
21531,2,2,0
29338,2,2,0
2494,2,2,0
21294,2,2,0
24374,2,2,0
4318,2,2,0
25020,2,2,0
31714,2,2,0
19982,2,2,0
19428,2,2,0
28828,2,2,0
30814,2,2,0
18967,2,2,0
29084,2,2,0
5838,2,2,0
26568,2,2,0
9243,2,2,0
18625,2,2,0
3910,2,2,0
9172,2,2,0
25595,2,2,0
9020,2,2,0
22688,2,2,0
15132,2,2,0
27925,2,2,0
16621,2,2,0
21907,2,2,0
14446,2,2,0
6814,2,2,0
90,2,2,0
23057,2,2,0
26997,2,2,0
27187,2,2,0
18298,2,2,0
12954,2,2,0
8625,2,2,0
18838,2,2,0
16368,2,2,0
16297,2,2,0
3599,2,2,0
17479,2,2,0
29076,2,2,0
26341,2,2,0
21100,2,2,0
413,2,2,0
104,2,2,0
30250,2,2,0
6658,2,2,0
8596,2,2,0
22857,2,2,0
702,2,2,0
26681,2,2,0
5898,2,2,0
8893,2,2,0
21368,2,2,0
3639,2,2,0
30078,2,2,0
30775,2,2,0
13284,2,2,0
29824,2,2,0
6703,2,2,0
31740,2,2,0
4959,2,2,0
14132,2,2,0
6982,2,2,0
25581,2,2,0
12033,2,2,0
20365,2,2,0
12718,2,2,0
30896,2,2,0
24836,2,2,0
6361,2,2,0
3540,2,2,0
18477,2,2,0
9640,2,2,0
29936,2,2,0
31097,2,2,0
2297,2,2,0
27957,2,2,0
30165,2,2,0
27206,2,2,0
7515,2,2,0
15408,2,2,0
1381,2,2,0
24429,2,2,0
18671,2,2,0
29748,2,2,0
29218,2,2,0
6133,2,2,0
14307,2,2,0
23198,2,2,0
9699,2,2,0
10990,2,2,0
5342,2,2,0
31256,2,2,0
8006,2,2,0
21139,2,2,0
10271,2,2,0
17644,2,2,0
16488,2,2,0
2958,2,2,0
16012,2,2,0
18707,2,2,0
8302,2,2,0
25896,2,2,0
13509,2,2,0
578,2,2,0
10202,2,2,0
19083,2,2,0
3459,2,2,0
20739,2,2,0
4308,2,2,0
21664,2,2,0
21267,2,2,0
29163,2,2,0
8058,2,2,0
1967,2,2,0
25157,2,2,0
14390,2,2,0
7356,2,2,0
13394,2,2,0
347,2,2,0
2859,2,2,0
6572,2,2,0
26356,2,2,0
5168,2,2,0
17039,2,2,0
14870,2,2,0
6032,2,2,0
27631,2,2,0
15402,2,2,0
8321,2,2,0
4779,2,2,0
10168,2,2,0
19108,2,2,0
2500,2,2,0
23275,2,2,0
12907,2,2,0
31365,2,2,0
12399,2,2,0
15922,2,2,0
25030,2,2,0
4981,2,2,0
5612,2,2,0
6737,2,2,0
25001,2,2,0
14123,2,2,0
7455,2,2,0
9121,2,2,0
9448,2,2,0
837,2,2,0
7894,2,2,0
20272,2,2,0
26710,2,2,0
12946,2,2,0
17881,2,2,0
22569,2,2,0
13574,2,2,0
11209,2,2,0
9693,2,2,0
16473,2,2,0
3951,2,2,0
14966,2,2,0
11311,2,2,0
9200,2,2,0
5989,2,2,0
3323,2,2,0
533,2,2,0
19120,2,2,0
4121,2,2,0
24732,2,2,0
18134,2,2,0
27451,2,2,0
27442,2,2,0
7860,2,2,0
10658,2,2,0
8106,2,2,0
24302,2,2,0
25313,2,2,0
16673,2,2,0
17333,2,2,0
28723,2,2,0
12085,2,2,0
3780,2,2,0
2870,2,2,0
3287,2,2,0
22207,2,2,0
22592,2,2,0
8476,2,2,0
19560,2,2,0
27652,2,2,0
31271,2,2,0
14091,2,2,0
22894,2,2,0
4275,2,2,0
15004,2,2,0
8940,2,2,0
14801,2,2,0
13537,2,2,0
29572,2,2,0
23979,2,2,0
4346,2,2,0
26003,2,2,0
25355,2,2,0
18728,2,2,0
25003,2,2,0
9778,2,2,0
4385,2,2,0
22563,2,2,0
6707,2,2,0
18151,2,2,0
21936,2,2,0
27279,2,2,0
4811,2,2,0
1924,2,2,0
17317,2,2,0
12464,2,2,0
10002,2,2,0
8619,2,2,0
1878,2,2,0
6684,2,2,0
345,2,2,0
11780,2,2,0
10591,2,2,0
26976,2,2,0
7394,2,2,0
24473,2,2,0
28417,2,2,0
26446,2,2,0
2269,2,2,0
12174,2,2,0
10372,2,2,0
27213,2,2,0
17118,2,2,0
7874,2,2,0
22914,2,2,0
20901,2,2,0
26110,2,2,0
9052,2,2,0
26269,2,2,0
19501,2,2,0
29082,2,2,0
22280,2,2,0
9939,2,2,0
29088,2,2,0
13253,2,2,0
24917,2,2,0
238,2,2,0
21733,2,2,0
10842,2,2,0
17882,2,2,0
8139,2,2,0
17037,2,2,0
30685,2,2,0
2237,2,2,0
17181,2,2,0
17463,2,2,0
22132,2,2,0
319,2,2,0
31736,2,2,0
23144,2,2,0
17981,2,2,0
30683,2,2,0
17890,2,2,0
12965,2,2,0
4513,2,2,0
21054,2,2,0
16567,2,2,0
10964,2,2,0
6201,2,2,0
14726,2,2,0
645,2,2,0
26829,2,2,0
7145,2,2,0
25262,2,2,0
31422,2,2,0
29992,2,2,0
31212,2,2,0
17017,2,2,0
5506,2,2,0
3453,2,2,0
23155,2,2,0
15227,2,2,0
403,2,2,0
1468,2,2,0
12267,2,2,0
13774,2,2,0
17546,2,2,0
10386,2,2,0
12885,2,2,0
12734,2,2,0
25886,2,2,0
4479,2,2,0
18025,2,2,0
24202,2,2,0
23138,2,2,0
26804,2,2,0
11575,2,2,0
17819,2,2,0
13480,2,2,0
14796,2,2,0
12572,2,2,0
25924,2,2,0
21761,2,2,0
16514,2,2,0
30306,2,2,0
4356,2,2,0
15267,2,2,0
16478,2,2,0
14764,2,2,0
29671,2,2,0
15432,2,2,0
8528,2,2,0
28918,2,2,0
27280,2,2,0
8010,2,2,0
11778,2,2,0
5184,2,2,0
24019,2,2,0
14188,2,2,0
17500,2,2,0
22714,2,2,0
983,2,2,0
22296,2,2,0
26485,2,2,0
29767,2,2,0
4735,2,2,0
20505,2,2,0
17521,2,2,0
23764,2,2,0
17475,2,2,0
6236,2,2,0
18988,2,2,0
7654,2,2,0
6999,2,2,0
17986,2,2,0
27136,2,2,0
22579,2,2,0
7232,2,2,0
19004,2,2,0
7156,2,2,0
19038,2,2,0
27507,2,2,0
545,2,2,0
23234,2,2,0
6537,2,2,0
22630,2,2,0
29468,2,2,0
11836,2,2,0
24045,2,2,0
5596,2,2,0
30746,2,2,0
7642,2,2,0
16104,2,2,0
14596,2,2,0
23664,2,2,0
5720,2,2,0
30202,2,2,0
13132,2,2,0
17057,2,2,0
2391,2,2,0
6476,2,2,0
11433,2,2,0
19510,2,2,0
9350,2,2,0
28925,2,2,0
7825,2,2,0
23688,2,2,0
17889,2,2,0
30551,2,2,0
19578,2,2,0
29744,2,2,0
2468,2,2,0
8739,2,2,0
24395,2,2,0
17558,2,2,0
16405,2,2,0
6795,2,2,0
10836,2,2,0
27256,2,2,0
93,2,2,0
14769,2,2,0
8072,2,2,0
31780,2,2,0
29137,2,2,0
31041,2,2,0
15712,2,2,0
2066,2,2,0
6647,2,2,0
2257,2,2,0
9383,2,2,0
24072,2,2,0
23952,2,2,0
10218,2,2,0
27521,2,2,0
4101,2,2,0
1683,2,2,0
5334,2,2,0
15561,2,2,0
8647,2,2,0
7253,2,2,0
12015,2,2,0
15099,2,2,0
14586,2,2,0
26007,2,2,0
8633,2,2,0
3907,2,2,0
16444,2,2,0
26104,2,2,0
30751,2,2,0
19205,2,2,0
11948,2,2,0
18860,2,2,0
11039,2,2,0
9520,2,2,0
25574,2,2,0
26490,2,2,0
20322,2,2,0
16813,2,2,0
9146,2,2,0
17573,2,2,0
15084,2,2,0
7941,2,2,0
3053,2,2,0
20189,2,2,0
18927,2,2,0
28366,2,2,0
23261,2,2,0
11269,2,2,0
18240,2,2,0
13566,2,2,0
25387,2,2,0
28686,2,2,0
27870,2,2,0
15875,2,2,0
17396,2,2,0
18139,2,2,0
10199,2,2,0
24847,2,2,0
23794,2,2,0
14268,2,2,0
31489,2,2,0
28260,2,2,0
28711,2,2,0
17810,2,2,0
24510,2,2,0
10146,2,2,0
5940,2,2,0
20253,2,2,0
6196,2,2,0
25203,2,2,0
26580,2,2,0
7771,2,2,0
29755,2,2,0
11570,2,2,0
22949,2,2,0
6578,2,2,0
11430,2,2,0
23842,2,2,0
24803,2,2,0
16448,2,2,0
2584,2,2,0
10977,2,2,0
6995,2,2,0
29245,2,2,0
11543,2,2,0
5043,2,2,0
373,2,2,0
13834,2,2,0
24015,2,2,0
18320,2,2,0
12273,2,2,0
18127,2,2,0
13356,2,2,0
7139,2,2,0
11720,2,2,0
13882,2,2,0
12482,2,2,0
5828,2,2,0
25105,2,2,0
8451,2,2,0
9957,2,2,0
27952,2,2,0
7836,2,2,0
8769,2,2,0
17315,2,2,0
17567,2,2,0
16406,2,2,0
30907,2,2,0
31611,2,2,0
17850,2,2,0
27277,2,2,0
5618,2,2,0
7464,2,2,0
11622,2,2,0
7476,2,2,0
27158,2,2,0
31375,2,2,0
21371,2,2,0
2600,2,2,0
3925,2,2,0
8615,2,2,0
22336,2,2,0
12451,2,2,0
11710,2,2,0
16420,2,2,0
6549,2,2,0
29720,2,2,0
19782,2,2,0
27897,2,2,0
10920,2,2,0
1621,2,2,0
22051,2,2,0
10028,2,2,0
30261,2,2,0
3018,2,2,0
25377,2,2,0
14775,2,2,0
21246,2,2,0
827,2,2,0
22225,2,2,0
17709,2,2,0
21652,2,2,0
18343,2,2,0
11210,2,2,0
27579,2,2,0
8450,2,2,0
12578,2,2,0
30639,2,2,0
20625,2,2,0
5452,2,2,0
26013,2,2,0
19099,2,2,0
18685,2,2,0
16579,2,2,0
24040,2,2,0
20460,2,2,0
28956,2,2,0
7599,2,2,0
29757,2,2,0
15122,2,2,0
15404,2,2,0
23128,2,2,0
28920,2,2,0
29234,2,2,0
17879,2,2,0
30310,2,2,0
5100,2,2,0
6659,2,2,0
10937,2,2,0
22752,2,2,0
12855,2,2,0
20068,2,2,0
17326,2,2,0
31816,2,2,0
12674,2,2,0
25681,2,2,0
22357,2,2,0
25572,2,2,0
24312,2,2,0
29053,2,2,0
30025,2,2,0
6596,2,2,0
21126,2,2,0
24228,2,2,0
6854,2,2,0
3806,2,2,0
29056,2,2,0
6318,2,2,0
9985,2,2,0
12202,2,2,0
5446,2,2,0
4051,2,2,0
30765,2,2,0
5901,2,2,0
20893,2,2,0
10585,2,2,0
1068,2,2,0
27626,2,2,0
963,2,2,0
3743,2,2,0
13321,2,2,0
20103,2,2,0
15568,2,2,0
29392,2,2,0
16755,2,2,0
22804,2,2,0
7347,2,2,0
11173,2,2,0
7640,2,2,0
3304,2,2,0
9485,2,2,0
19107,2,2,0
22735,2,2,0
9695,2,2,0
21551,2,2,0
21641,2,2,0
23454,2,2,0
12101,2,2,0
5514,2,2,0
19029,2,2,0
3766,2,2,0
21212,2,2,0
17964,2,2,0
20388,2,2,0
20105,2,2,0
28581,2,2,0
22532,2,2,0
19921,2,2,0
21504,2,2,0
15757,2,2,0
14007,2,2,0
14174,2,2,0
20477,2,2,0
9690,2,2,0
20929,2,2,0
26465,2,2,0
23226,2,2,0
26308,2,2,0
21959,2,2,0
2674,2,2,0
25672,2,2,0
11424,2,2,0
28716,2,2,0
12298,2,2,0
16993,2,2,0
1120,2,2,0
17691,2,2,0
27038,2,2,0
20424,2,2,0
7276,2,2,0
28462,2,2,0
15743,2,2,0
18348,2,2,0
8140,2,2,0
16372,2,2,0
23802,2,2,0
2713,2,2,0
23074,2,2,0
16945,2,2,0
21633,2,2,0
12812,2,2,0
15843,2,2,0
25451,2,2,0
26847,2,2,0
10916,2,2,0
3520,2,2,0
17349,2,2,0
24556,2,2,0
24632,2,2,0
19103,2,2,0
14536,2,2,0
21068,2,2,0
5463,2,2,0
7250,2,2,0
13612,2,2,0
1603,2,2,0
24853,2,2,0
18719,2,2,0
16530,2,2,0
30638,2,2,0
29404,2,2,0
16062,2,2,0
10542,2,2,0
14889,2,2,0
16445,2,2,0
29086,2,2,0
25241,2,2,0
17166,2,2,0
21053,2,2,0
10956,2,2,0
6595,2,2,0
27250,2,2,0
16661,2,2,0
18536,2,2,0
27794,2,2,0
15989,2,2,0
965,2,2,0
28026,2,2,0
16375,2,2,0
31371,2,2,0
20386,2,2,0
9418,2,2,0
6198,2,2,0
11228,2,2,0
6678,2,2,0
9194,2,2,0
12791,2,2,0
23551,2,2,0
25877,2,2,0
16120,2,2,0
11747,2,2,0
22037,2,2,0
28630,2,2,0
27650,2,2,0
7342,2,2,0
3493,2,2,0
28754,2,2,0
22904,2,2,0
21217,2,2,0
13409,2,2,0
30403,2,2,0
28683,2,2,0
31166,2,2,0
4462,2,2,0
4412,2,2,0
5717,2,2,0
20079,2,2,0
7113,2,2,0
31579,2,2,0
9144,2,2,0
21418,2,2,0
20738,2,2,0
29172,2,2,0
4962,2,2,0
16233,2,2,0
15095,2,2,0
18605,2,2,0
7727,2,2,0
245,2,2,0
7365,2,2,0
20114,2,2,0
3690,2,2,0
10478,2,2,0
31832,2,2,0
11284,2,2,0
14120,2,2,0
1864,2,2,0
1879,2,2,0
19258,2,2,0
28633,2,2,0
24672,2,2,0
16479,2,2,0
21993,2,2,0
26047,2,2,0
471,2,2,0
15818,2,2,0
2523,2,2,0
20927,2,2,0
19577,2,2,0
3270,2,2,0
18324,2,2,0
22852,2,2,0
7924,2,2,0
26952,2,2,0
14152,2,2,0
26053,2,2,0
8679,2,2,0
31841,2,2,0
7259,2,2,0
15170,2,2,0
450,2,2,0
231,2,2,0
17575,2,2,0
20838,2,2,0
27050,2,2,0
31273,2,2,0
15901,2,2,0
30936,2,2,0
2922,2,2,0
9150,2,2,0
11485,2,2,0
10004,2,2,0
24396,2,2,0
18371,2,2,0
30845,2,2,0
30362,2,2,0
20083,2,2,0
4381,2,2,0
1177,2,2,0
12082,2,2,0
16840,2,2,0
3050,2,2,0
8155,2,2,0
4046,2,2,0
27807,2,2,0
30939,2,2,0
3701,2,2,0
8802,2,2,0
4636,2,2,0
23176,2,2,0
10066,2,2,0
6724,2,2,0
13039,2,2,0
16455,2,2,0
25804,2,2,0
19970,2,2,0
25409,2,2,0
122,2,2,0
31501,2,2,0
17650,2,2,0
12951,2,2,0
26808,2,2,0
20445,2,2,0
24334,2,2,0
25405,2,2,0
11070,2,2,0
26928,2,2,0
13478,2,2,0
3704,2,2,0
14741,2,2,0
9507,2,2,0
16920,2,2,0
5370,2,2,0
30440,2,2,0
3184,2,2,0
23422,2,2,0
26183,2,2,0
18649,2,2,0
11432,2,2,0
414,2,2,0
2650,2,2,0
1741,2,2,0
10612,2,2,0
4678,2,2,0
2326,2,2,0
10112,2,2,0
8648,2,2,0
19937,2,2,0
29588,2,2,0
1399,2,2,0
4322,2,2,0
26376,2,2,0
27550,2,2,0
19491,2,2,0
11268,2,2,0
3617,2,2,0
16410,2,2,0
23933,2,2,0
11940,2,2,0
19024,2,2,0
17909,2,2,0
25213,2,2,0
25462,2,2,0
683,2,2,0
15671,2,2,0
6113,2,2,0
22975,2,2,0
18922,2,2,0
27972,2,2,0
10393,2,2,0
4855,2,2,0
16544,2,2,0
25014,2,2,0
10911,2,2,0
18431,2,2,0
5387,2,2,0
8001,2,2,0
10684,2,2,0
25779,2,2,0
26291,2,2,0
7346,2,2,0
13730,2,2,0
31415,2,2,0
2511,2,2,0
8293,2,2,0
14850,2,2,0
13803,2,2,0
28240,2,2,0
13360,2,2,0
20408,2,2,0
9404,2,2,0
6933,2,2,0
12663,2,2,0
20057,2,2,0
30942,2,2,0
28993,2,2,0
22502,2,2,0
949,2,2,0
14968,2,2,0
19959,2,2,0
26720,2,2,0
31312,2,2,0
4344,2,2,0
27803,2,2,0
28279,2,2,0
25366,2,2,0
7673,2,2,0
22580,2,2,0
6457,2,2,0
17308,2,2,0
27973,2,2,0
4248,2,2,0
4062,2,2,0
14051,2,2,0
22210,2,2,0
4507,2,2,0
8147,2,2,0
1925,2,2,0
20214,2,2,0
877,2,2,0
24492,2,2,0
8999,2,2,0
9872,2,2,0
26166,2,2,0
26777,2,2,0
14555,2,2,0
28864,2,2,0
28259,2,2,0
3217,2,2,0
3009,2,2,0
20034,2,2,0
1129,2,2,0
2594,2,2,0
29004,2,2,0
8260,2,2,0
29666,2,2,0
30214,2,2,0
24739,2,2,0
22040,2,2,0
18996,2,2,0
9673,2,2,0
15648,2,2,0
24780,2,2,0
18366,2,2,0
416,2,2,0
13862,2,2,0
21655,2,2,0
13977,2,2,0
19115,2,2,0
5423,2,2,0
7486,2,2,0
17153,2,2,0
25374,2,2,0
15167,2,2,0
22901,2,2,0
17214,2,2,0
11686,2,2,0
11015,2,2,0
29443,2,2,0
8459,2,2,0
8210,2,2,0
29039,2,2,0
14510,2,2,0
10907,2,2,0
19031,2,2,0
4090,2,2,0
7034,2,2,0
19176,2,2,0
10453,2,2,0
12872,2,2,0
14423,2,2,0
9753,2,2,0
25596,2,2,0
18100,2,2,0
17963,2,2,0
865,2,2,0
13993,2,2,0
26120,2,2,0
1096,2,2,0
20742,2,2,0
10356,2,2,0
23421,2,2,0
2050,2,2,0
5075,2,2,0
3542,2,2,0
10100,2,2,0
7957,2,2,0
21087,2,2,0
17029,2,2,0
11056,2,2,0
14519,2,2,0
18234,2,2,0
25192,2,2,0
12889,2,2,0
16984,2,2,0
28584,2,2,0
9931,2,2,0
14314,2,2,0
8384,2,2,0
5765,2,2,0
1560,2,2,0
21707,2,2,0
4487,2,2,0
11753,2,2,0
7210,2,2,0
22631,2,2,0
1763,2,2,0
30445,2,2,0
29783,2,2,0
4081,2,2,0
13639,2,2,0
20116,2,2,0
31162,2,2,0
4214,2,2,0
12469,2,2,0
14624,2,2,0
11766,2,2,0
2452,2,2,0
17863,2,2,0
7359,2,2,0
29516,2,2,0
18441,2,2,0
9037,2,2,0
540,2,2,0
1050,2,2,0
15266,2,2,0
9218,2,2,0
10049,2,2,0
30347,2,2,0
4098,2,2,0
19344,2,2,0
31408,2,2,0
29683,2,2,0
4156,2,2,0
10722,2,2,0
30870,2,2,0
29837,2,2,0
3564,2,2,0
16520,2,2,0
18653,2,2,0
1317,2,2,0
20345,2,2,0
7730,2,2,0
18091,2,2,0
12178,2,2,0
28103,2,2,0
9960,2,2,0
13365,2,2,0
22068,2,2,0
19290,2,2,0
9758,2,2,0
18203,2,2,0
10989,2,2,0
536,2,2,0
26287,2,2,0
25905,2,2,0
6005,2,2,0
26323,2,2,0
9603,2,2,0
29276,2,2,0
25710,2,2,0
18658,2,2,0
31754,2,2,0
7554,2,2,0
15788,2,2,0
25120,2,2,0
11957,2,2,0
31276,2,2,0
16609,2,2,0
19911,2,2,0
31475,2,2,0
1179,2,2,0
24028,2,2,0
17078,2,2,0
8048,2,2,0
2266,2,2,0
291,2,2,0
31650,2,2,0
29653,2,2,0
16809,2,2,0
4185,2,2,0
1479,2,2,0
3306,2,2,0
22673,2,2,0
12817,2,2,0
15717,2,2,0
2680,2,2,0
26838,2,2,0
30360,2,2,0
8100,2,2,0
17621,2,2,0
31577,2,2,0
7997,2,2,0
13383,2,2,0
13857,2,2,0
29434,2,2,0
16350,2,2,0
9046,2,2,0
24056,2,2,0
26357,2,2,0
21088,2,2,0
5357,2,2,0
4707,2,2,0
9458,2,2,0
18482,2,2,0
277,2,2,0
31749,2,2,0
31380,2,2,0
11417,2,2,0
1478,2,2,0
4209,2,2,0
18275,2,2,0
9955,2,2,0
18689,2,2,0
20350,2,2,0
14825,2,2,0
26892,2,2,0
11354,2,2,0
17895,2,2,0
28369,2,2,0
23426,2,2,0
5375,2,2,0
10774,2,2,0
21033,2,2,0
5098,2,2,0
9896,2,2,0
14982,2,2,0
23887,2,2,0
29498,2,2,0
17764,2,2,0
15256,2,2,0
382,2,2,0
393,2,2,0
29486,2,2,0
11892,2,2,0
7102,2,2,0
26799,2,2,0
30853,2,2,0
17792,2,2,0
24553,2,2,0
13766,2,2,0
20416,2,2,0
4733,2,2,0
28855,2,2,0
29072,2,2,0
8618,2,2,0
3245,2,2,0
24402,2,2,0
27143,2,2,0
26305,2,2,0
7043,2,2,0
28526,2,2,0
9600,2,2,0
6377,2,2,0
4558,2,2,0
18791,2,2,0
12567,2,2,0
23912,2,2,0
14675,2,2,0
18738,2,2,0
16506,2,2,0
2804,2,2,0
21793,2,2,0
27409,2,2,0
2170,2,2,0
9973,2,2,0
28054,2,2,0
1597,2,2,0
28125,2,2,0
7493,2,2,0
3862,2,2,0
19228,2,2,0
30218,2,2,0
1186,2,2,0
22876,2,2,0
16259,2,2,0
16112,2,2,0
26611,2,2,0
5090,2,2,0
7456,2,2,0
13982,2,2,0
25226,2,2,0
18206,2,2,0
26097,2,2,0
26537,2,2,0
14785,2,2,0
20932,2,2,0
9907,2,2,0
20042,2,2,0
28931,2,2,0
18380,2,2,0
19876,2,2,0
30190,2,2,0
13715,2,2,0
28894,2,2,0
29003,2,2,0
26699,2,2,0
17557,2,2,0
15044,2,2,0
26477,2,2,0
8117,2,2,0
28943,2,2,0
9584,2,2,0
30337,2,2,0
8195,2,2,0
20120,2,2,0
1980,2,2,0
3362,2,2,0
31082,2,2,0
7226,2,2,0
28549,2,2,0
11425,2,2,0
12593,2,2,0
19324,2,2,0
16852,2,2,0
31450,2,2,0
15981,2,2,0
17407,2,2,0
24319,2,2,0
9748,2,2,0
13214,2,2,0
29252,2,2,0
26628,2,2,0
24681,2,2,0
20582,2,2,0
19366,2,2,0
15784,2,2,0
29647,2,2,0
21375,2,2,0
20778,2,2,0
3968,2,2,0
7857,2,2,0
20384,2,2,0
31020,2,2,0
7081,2,2,0
11294,2,2,0
11127,2,2,0
30624,2,2,0
2541,2,2,0
19644,2,2,0
4994,2,2,0
10174,2,2,0
16310,2,2,0
13035,2,2,0
6177,2,2,0
31772,2,2,0
7358,2,2,0
25979,2,2,0
29637,2,2,0
18355,2,2,0
5155,2,2,0
8539,2,2,0
26934,2,2,0
8197,2,2,0
4241,2,2,0
12234,2,2,0
13633,2,2,0
26748,2,2,0
10025,2,2,0
5460,2,2,0
21699,2,2,0
7436,2,2,0
16164,2,2,0
5932,2,2,0
26396,2,2,0
11211,2,2,0
2984,2,2,0
29103,2,2,0
19632,2,2,0
18652,2,2,0
26962,2,2,0
1724,2,2,0
4820,2,2,0
304,2,2,0
20335,2,2,0
1575,2,2,0
5798,2,2,0
17708,2,2,0
30152,2,2,0
6174,2,2,0
1907,2,2,0
15130,2,2,0
10686,2,2,0
12554,2,2,0
6592,2,2,0
28384,2,2,0
20446,2,2,0
16279,2,2,0
8329,2,2,0
8465,2,2,0
10221,2,2,0
28208,2,2,0
13557,2,2,0
9969,2,2,0
23525,2,2,0
10318,2,2,0
2244,2,2,0
402,2,2,0
26472,2,2,0
25185,2,2,0
29153,2,2,0
18709,2,2,0
20225,2,2,0
2876,2,2,0
12001,2,2,0
22567,2,2,0
4294,2,2,0
29000,2,2,0
23036,2,2,0
22177,2,2,0
26679,2,2,0
6470,2,2,0
1313,2,2,0
20235,2,2,0
23891,2,2,0
15993,2,2,0
1169,2,2,0
31732,2,2,0
31643,2,2,0
8214,2,2,0
11532,2,2,0
11927,2,2,0
22774,2,2,0
18910,2,2,0
4799,2,2,0
3235,2,2,0
84,2,2,0
23811,2,2,0
19294,2,2,0
21342,2,2,0
3502,2,2,0
6442,2,2,0
21094,2,2,0
30708,2,2,0
29642,2,2,0
20862,2,2,0
25150,2,2,0
922,2,2,0
2439,2,2,0
18023,2,2,0
28821,2,2,0
13542,2,2,0
5635,2,2,0
11808,2,2,0
29561,2,2,0
6765,2,2,0
20018,2,2,0
26386,2,2,0
25009,2,2,0
25246,2,2,0
28846,2,2,0
2617,2,2,0
4536,2,2,0
25279,2,2,0
6056,2,2,0
22520,2,2,0
21903,2,2,0
26365,2,2,0
28558,2,2,0
28794,2,2,0
15896,2,2,0
18589,2,2,0
19492,2,2,0
14855,2,2,0
21981,2,2,0
12661,2,2,0
23857,2,2,0
11803,2,2,0
27292,2,2,0
7881,2,2,0
